pmid,pmcid,indra_evidences,indra_evidences_entity_constraint,indra_statements,indra_statements_entity_constraint
34646374,PMC8490515,12,8,12,8
34646376,PMC8490502,510,132,510,132
34646380,PMC8490500,5,2,5,2
34646382,PMC8490517,5,1,5,1
34646383,PMC8490516,4,3,4,3
34646387,PMC8490521,79,2,79,2
34646388,PMC8490513,11,2,11,2
34646390,PMC8490526,505,100,505,100
34646394,PMC8490523,53,2,53,2
34646397,PMC8491713,1,1,1,1
34646422,PMC8505079,9,1,9,1
34646423,PMC8505069,65,19,65,19
34646432,PMC8504223,124,68,124,68
34646526,PMC8498068,4,3,4,3
34646527,PMC8498065,3,3,3,3
34646532,PMC8498066,4,3,4,3
34646553,PMC8498048,83,5,83,5
34646578,PMC8505083,1,1,1,1
34646607,PMC8479854,3,1,3,1
34646621,PMC8482805,4,3,4,3
34646661,PMC8483407,25,1,25,1
34646685,PMC8486363,29,2,29,2
34646698,PMC8486369,26,2,26,2
34646717,PMC8496755,2,1,2,1
34646768,PMC8503518,1,1,1,1
34646775,PMC8503262,7,5,7,5
34646777,PMC8504458,8,2,8,2
34646824,PMC8502982,16,2,16,2
34646842,PMC8502877,19,3,19,3
34646848,PMC8502801,1,1,1,1
34646882,PMC8505070,219,37,219,37
34646979,PMC8499627,72,2,72,2
34646983,PMC8496176,2,1,2,1
34646988,PMC8501688,114,16,114,16
34646991,PMC8497999,2,2,2,2
34646996,PMC8501768,6,2,6,2
34647005,PMC8495177,3,1,3,1
34647105,PMC8495104,22,2,22,2
34647112,,1,1,1,1
34647124,,6,2,6,2
34647144,,15,4,15,4
34647157,PMC8513549,33,3,33,3
34647168,PMC8514386,110,14,110,14
34647172,,2,2,2,2
34647184,,2,2,2,2
34647189,,1,1,1,1
34647205,,1,1,1,1
34647221,,3,2,3,2
34647232,PMC8602229,42,1,42,1
34647281,,5,3,5,3
34647283,,10,4,10,4
34647284,,2,2,2,2
34647318,,1,1,1,1
34647332,,1,1,1,1
34647342,,1,1,1,1
34647359,,3,1,3,1
34647371,,1,1,1,1
34647375,,1,1,1,1
34647407,PMC8776337,75,20,75,20
34647408,,3,3,3,3
34647412,PMC8572799,6,2,6,2
34647453,PMC7612119,3,1,3,1
34647454,,1,1,1,1
34647460,,1,1,1,1
34647463,PMC8812259,5,3,5,3
34647511,PMC8544669,364,71,364,71
34647565,,6,3,6,3
34647577,PMC8527209,30,7,30,7
34647606,,8,1,8,1
34647615,,11,9,11,9
34647621,,5,2,5,2
34647635,PMC8662010,35,1,35,1
34647648,,2,1,2,1
34647674,PMC8567238,3,2,3,2
34647690,PMC8596142,15,3,15,3
34647691,PMC8646827,125,23,125,23
34647697,,3,2,3,2
34647720,,5,2,5,2
34647724,,1,1,1,1
34647728,,12,4,12,4
34647815,PMC8570347,7,3,7,3
34647819,,1,1,1,1
34647840,,2,2,2,2
34647855,PMC8544674,42,5,42,5
34647891,,1,1,1,1
34647901,PMC8630765,22,6,22,6
34647904,PMC8580349,7,1,7,1
34647959,,6,3,6,3
34647970,PMC8563289,2,2,2,2
34647971,PMC8641254,78,2,78,2
34647980,,8,3,8,3
34647995,,4,1,4,1
34648034,,2,2,2,2
34648060,,6,2,6,2
34648073,PMC8516771,12,4,12,4
34648094,,8,1,8,1
34648110,PMC8517049,2,1,2,1
34648123,,2,2,2,2
34648127,,2,2,2,2
34648132,,13,2,13,2
34648138,PMC8604886,63,15,63,15
34648139,PMC8514607,62,6,62,6
34648145,,2,1,2,1
34648151,,2,2,2,2
34648157,PMC8514813,41,2,41,2
34648185,PMC8595769,4,1,4,1
34648204,,6,3,6,3
34648224,,3,1,3,1
34648230,,1,1,1,1
34648266,,3,1,3,1
34648274,PMC8552215,24,2,24,2
34648291,PMC8525340,29,2,29,2
34648313,PMC8608368,73,45,73,45
34648376,,3,2,3,2
34648407,,6,4,6,4
34648411,,2,2,2,2
34648416,,3,1,3,1
34648463,PMC8544302,34,1,34,1
34648512,PMC8516285,13,2,13,2
34648514,PMC8516279,82,10,82,10
34648516,PMC8516243,9,2,9,2
34648544,PMC8516203,4,2,4,2
34648550,PMC8516228,23,2,23,2
34648572,PMC8516306,5,3,5,3
34648579,PMC8516259,177,12,177,12
34648590,PMC8547626,2,1,2,1
34648602,PMC8516304,140,4,140,4
34648608,PMC8516229,74,4,74,4
34648616,PMC8524640,86,3,86,3
34648630,,1,1,1,1
34648655,,7,4,7,4
34648659,,3,1,3,1
34648670,,3,3,3,3
34648675,,2,2,2,2
34648696,,12,4,12,4
34648704,PMC8566118,4,1,4,1
34648706,,1,1,1,1
34648712,PMC8878557,50,3,50,3
34648729,PMC8803359,5,3,5,3
34648750,PMC8639676,2,1,2,1
34648751,,2,2,2,2
34648765,PMC8569587,19,12,19,12
34648766,,6,3,6,3
34648767,PMC8561001,1,1,1,1
34648773,,1,1,1,1
34648800,,7,3,7,3
34648812,,6,4,6,4
34648843,,2,1,2,1
34648845,,1,1,1,1
34648866,,1,1,1,1
34648874,,1,1,1,1
34648879,,1,1,1,1
34648881,,9,2,9,2
34648893,,1,1,1,1
34648898,,16,8,16,8
34648899,,7,4,7,4
34648900,,5,2,5,2
34648904,,4,1,4,1
34648906,,9,2,9,2
34648907,,13,7,13,7
34648915,,3,1,3,1
34648917,,10,1,10,1
34648940,PMC8504042,27,2,27,2
34648942,,4,2,4,2
34648950,,4,3,4,3
34648956,PMC8505022,1,1,1,1
34648966,,1,1,1,1
34648982,,5,5,5,5
34648988,,1,1,1,1
34648994,,5,3,5,3
34649010,,24,4,24,4
34649019,PMC8922335,1,1,1,1
34649025,,1,1,1,1
34649026,,1,1,1,1
34649027,,1,1,1,1
34649042,,4,1,4,1
34649048,PMC8502102,73,2,73,2
34649053,,13,5,13,5
34649058,,10,10,10,10
34649077,PMC8517284,1,1,1,1
34649088,,1,1,1,1
34649125,,1,1,1,1
34649135,,10,6,10,6
34649141,,8,4,8,4
34649142,,1,1,1,1
34649149,,7,3,7,3
34649152,,14,6,14,6
34649169,PMC8585720,1,1,1,1
34649197,,3,2,3,2
34649205,,3,1,3,1
34649212,,12,6,12,6
34649214,,1,1,1,1
34649221,,2,2,2,2
34649273,PMC8753193,1,1,1,1
34649308,,15,6,15,6
34649309,,2,2,2,2
34649315,,1,1,1,1
34649320,,2,1,2,1
34649340,,2,1,2,1
34649341,,5,4,5,4
34649343,,6,2,6,2
34649346,,1,1,1,1
34649350,,18,5,18,5
34649353,,5,1,5,1
34649355,,7,3,7,3
34649415,PMC8517466,29,2,29,2
34649422,,3,3,3,3
34649426,PMC8672356,96,1,96,1
34649437,,2,2,2,2
34649470,,8,1,8,1
34649528,PMC8518156,3,2,3,2
34649530,PMC8518250,212,2,212,2
34649531,PMC8515758,4,2,4,2
34649566,PMC8515747,3,3,3,3
34649573,PMC8515680,11,1,11,1
34649584,PMC8515644,15,6,15,6
34649592,PMC8518318,21,1,21,1
34649609,PMC8518224,1,1,1,1
34649686,,6,4,6,4
34649702,PMC8504484,66,11,66,11
34649707,,1,1,1,1
34649728,,1,1,1,1
34649811,PMC8501235,20,4,20,4
34649864,PMC8515466,32,1,32,1
34649874,,6,1,6,1
34649947,,2,1,2,1
34649957,,1,1,1,1
34650015,,3,2,3,2
34650026,,2,1,2,1
34650029,PMC8516914,4,3,4,3
34650031,PMC8516944,14,5,14,5
34650035,PMC8516991,4,3,4,3
34650049,PMC8516922,6,4,6,4
34650058,PMC8516970,7,3,7,3
34650116,,2,1,2,1
34650122,,3,1,3,1
34650128,,4,2,4,2
34650149,,2,1,2,1
34650161,,7,2,7,2
34650207,,9,2,9,2
34650217,,29,13,29,13
34650227,PMC8516989,87,1,87,1
34650267,,7,2,7,2
34650294,,5,5,5,5
34650351,PMC8503530,43,4,43,4
34650364,PMC8503535,61,3,61,3
34650400,PMC8505998,1,1,1,1
34650403,PMC8505997,4,2,4,2
34650431,PMC8505666,11,9,11,9
34650433,PMC8505527,5,2,5,2
34650435,PMC8506248,2,1,2,1
34650437,PMC8505706,25,8,25,8
34650444,PMC8505766,7,4,7,4
34650447,PMC8505962,2,2,2,2
34650454,PMC8507462,91,6,91,6
34650521,PMC8505776,10,1,10,1
34650528,PMC8508616,57,7,57,7
34650546,PMC8506155,357,109,357,109
34650550,PMC8505958,402,49,402,49
34650552,PMC8505964,7,4,7,4
34650561,PMC8505969,44,24,44,24
34650563,PMC8505800,11,1,11,1
34650566,PMC8506217,20,7,20,7
34650584,PMC8505746,2,1,2,1
34650595,PMC8505801,1,1,1,1
34650598,PMC8505774,3,1,3,1
34650608,PMC8510809,6,1,6,1
34650609,PMC8510814,18,1,18,1
34650613,PMC8510793,68,18,68,18
34650628,PMC8506949,54,5,54,5
34650636,PMC8506930,7,4,7,4
34650637,PMC8506920,7,1,7,1
34650639,PMC8506940,11,1,11,1
34650640,PMC8506941,8,5,8,5
34650645,PMC8506914,9,6,9,6
34650646,PMC8506939,5,1,5,1
34650664,PMC8510815,3,1,3,1
34650666,PMC8510804,13,6,13,6
34650680,PMC8507087,4,1,4,1
34650685,PMC8507057,6,2,6,2
34650692,PMC8507005,22,13,22,13
34650693,PMC8507043,2,1,2,1
34650699,PMC8507044,13,6,13,6
34650700,PMC8507035,8,2,8,2
34650714,PMC8506993,2,2,2,2
34650717,PMC8507007,2,2,2,2
34650772,PMC8507001,12,7,12,7
34650798,PMC8506652,1,1,1,1
34650817,PMC8510821,9,5,9,5
34650908,PMC8505995,5,2,5,2
34650910,PMC8506138,10,1,10,1
34650914,PMC8506028,8,1,8,1
34650924,PMC8506003,2,2,2,2
34650925,PMC8507324,1,1,1,1
34650929,PMC8506210,6,3,6,3
34650932,PMC8506043,97,2,97,2
34650941,PMC8505982,25,1,25,1
34650947,PMC8505777,38,3,38,3
34650951,PMC8506153,17,2,17,2
34650952,PMC8505981,11,1,11,1
34650968,PMC8505750,3,1,3,1
34650973,PMC8505676,3,1,3,1
34650977,PMC8505730,6,1,6,1
34650978,PMC8505702,4,1,4,1
34650979,PMC8505895,5,2,5,2
34650984,PMC8506112,2,1,2,1
34651016,PMC8505966,12,5,12,5
34651049,PMC8510788,235,32,235,32
34651104,PMC8442612,44,21,44,21
34651137,PMC8505333,69,13,69,13
34651174,PMC8602943,55,10,55,10
34651186,,8,5,8,5
34651188,PMC8602945,31,8,31,8
34651201,PMC8748341,2,2,2,2
34651203,PMC8724101,9,6,9,6
34651226,,1,1,1,1
34651236,,3,3,3,3
34651252,,3,1,3,1
34651253,,4,1,4,1
34651265,,2,1,2,1
34651286,,13,9,13,9
34651294,,8,1,8,1
34651296,,2,1,2,1
34651299,,1,1,1,1
34651301,,8,6,8,6
34651342,PMC8646307,93,5,93,5
34651371,PMC8811592,3,3,3,3
34651400,,3,3,3,3
34651406,PMC8652509,13,2,13,2
34651424,PMC8581311,2,2,2,2
34651428,PMC8572801,4,4,4,4
34651433,PMC8572771,2,2,2,2
34651447,PMC8653044,31,2,31,2
34651466,PMC8517090,31,1,31,1
34651517,,1,1,1,1
34651563,PMC8567933,69,1,69,1
34651617,,1,1,1,1
34651635,,10,1,10,1
34651644,PMC8793873,12,1,12,1
34651666,PMC8532115,11,6,11,6
34652028,PMC8605117,31,5,31,5
34652035,,1,1,1,1
34652037,,4,2,4,2
34652055,,1,1,1,1
34652074,,3,1,3,1
34652089,,10,6,10,6
34652135,PMC8858444,23,1,23,1
34652137,,2,2,2,2
34652139,PMC8884141,16,1,16,1
34652150,,1,1,1,1
34652151,,2,2,2,2
34652152,,6,6,6,6
34652165,PMC8558860,44,14,44,14
34652246,,1,1,1,1
34652251,PMC8809925,11,2,11,2
34652265,,1,1,1,1
34652273,PMC8589447,180,4,180,4
34652301,,21,14,21,14
34652441,,19,1,19,1
34652482,,1,1,1,1
34652576,PMC8656246,3,1,3,1
34652591,,3,3,3,3
34652600,,2,1,2,1
34652617,PMC8604848,63,10,63,10
34652636,,8,3,8,3
34652685,PMC8551097,17,1,17,1
34652813,,2,2,2,2
34652816,PMC8738159,6,3,6,3
34652821,PMC8820356,4,1,4,1
34652859,,1,1,1,1
34652873,,1,1,1,1
34652874,,6,1,6,1
34652888,PMC8607455,1,1,1,1
34652890,,10,5,10,5
34652892,,4,2,4,2
34652900,,1,1,1,1
34652901,,5,4,5,4
34652908,PMC8570091,1,1,1,1
34652909,PMC8589250,33,1,33,1
34652911,,1,1,1,1
34652915,,1,1,1,1
34652918,PMC8558867,5,4,5,4
34652922,,1,1,1,1
34652931,,1,1,1,1
34652985,PMC8782658,23,4,23,4
34653079,,2,2,2,2
34653090,,3,3,3,3
34653096,,2,2,2,2
34653138,,1,1,1,1
34653201,,4,1,4,1
34653226,PMC8550428,12,2,12,2
34653236,PMC8550391,221,4,221,4
34653237,PMC8753191,3,1,3,1
34653241,PMC8791565,4,4,4,4
34653242,,3,2,3,2
34653248,,6,3,6,3
34653252,PMC8851935,1,1,1,1
34653316,,3,1,3,1
34653339,PMC8800371,3,1,3,1
34653346,,3,2,3,2
34653380,,21,17,21,17
34653390,,2,2,2,2
34653398,,4,1,4,1
34653407,,7,1,7,1
34653426,,25,25,25,25
34653428,,10,2,10,2
34653433,,8,2,8,2
34653439,,2,2,2,2
34653442,,2,1,2,1
34653457,,1,1,1,1
34653458,PMC8892843,2,1,2,1
34653460,,4,2,4,2
34653463,,4,1,4,1
34653468,,1,1,1,1
34653479,,1,1,1,1
34653498,,1,1,1,1
34653521,PMC8507575,93,23,93,23
34653535,,3,1,3,1
34653536,,2,2,2,2
34653541,,1,1,1,1
34653558,,7,4,7,4
34653559,,10,7,10,7
34653581,,3,1,3,1
34653582,,1,1,1,1
34653601,,5,2,5,2
34653631,,2,1,2,1
34653642,,5,5,5,5
34653663,,7,3,7,3
34653664,,8,3,8,3
34653670,,8,5,8,5
34653673,,1,1,1,1
34653677,,2,2,2,2
34653679,,11,5,11,5
34653692,,15,1,15,1
34653696,,14,3,14,3
34653711,PMC8511872,28,10,28,10
34653727,,5,1,5,1
34653730,,2,2,2,2
34653733,,10,5,10,5
34653752,,4,1,4,1
34653758,,2,1,2,1
34653760,,7,2,7,2
34653764,,5,1,5,1
34653791,,10,2,10,2
34653793,,5,1,5,1
34653805,,4,1,4,1
34653815,,10,6,10,6
34653840,,1,1,1,1
34653861,,1,1,1,1
34653864,,4,2,4,2
34653867,,2,1,2,1
34653870,PMC8517843,220,85,220,85
34653909,,3,3,3,3
34653934,,5,4,5,4
34653936,,1,1,1,1
34653941,,10,3,10,3
34654045,,1,1,1,1
34654056,PMC8753208,9,1,9,1
34654058,,1,1,1,1
34654291,,2,2,2,2
34654347,PMC8567289,294,8,294,8
34654351,PMC8806942,12,9,12,9
34654365,PMC8518303,3,1,3,1
34654370,PMC8520286,6,1,6,1
34654371,PMC8520312,2,2,2,2
34654408,PMC8518322,2,1,2,1
34654435,PMC8518243,132,3,132,3
34654442,PMC8520310,1,1,1,1
34654445,PMC8518288,16,1,16,1
34654452,PMC8520195,2,1,2,1
34654465,PMC8520216,3,1,3,1
34654473,PMC8518197,21,1,21,1
34654474,PMC8518235,16,4,16,4
34654479,PMC8518178,57,9,57,9
34654523,,2,1,2,1
34654625,,3,2,3,2
34654641,,3,3,3,3
34654688,,11,6,11,6
34654690,,5,2,5,2
34654698,,3,2,3,2
34654720,PMC8816854,1,1,1,1
34654722,,10,1,10,1
34654724,PMC8930558,5,1,5,1
34654740,,7,3,7,3
34654741,,2,1,2,1
34654783,,3,2,3,2
34654785,,2,2,2,2
34654797,PMC8520006,13,4,13,4
34654798,PMC8519959,3,2,3,2
34654836,PMC8519957,1,1,1,1
34654837,PMC8519956,8,3,8,3
34654847,PMC8519931,16,8,16,8
34654858,PMC8519960,2,2,2,2
34654875,,7,1,7,1
34654876,,17,14,17,14
34654880,PMC8568890,13,3,13,3
34654889,PMC8602034,101,6,101,6
34654907,,1,1,1,1
34654937,,5,1,5,1
34654951,,1,1,1,1
34654952,PMC8800915,2,2,2,2
34654960,PMC8887832,47,6,47,6
34655046,,2,1,2,1
34655103,,15,14,15,14
34655115,,3,1,3,1
34655117,PMC8605124,20,1,20,1
34655126,,2,2,2,2
34655150,,4,1,4,1
34655156,,5,1,5,1
34655167,PMC8788977,5,2,5,2
34655175,PMC8559492,5,3,5,3
34655178,,4,1,4,1
34655193,,2,1,2,1
34655201,,6,1,6,1
34655202,,5,2,5,2
34655214,PMC8793872,19,13,19,13
34655228,,1,1,1,1
34655285,,13,4,13,4
34655293,,3,1,3,1
34655400,,2,1,2,1
34655412,,4,4,4,4
34655447,PMC8581332,106,35,106,35
34655457,PMC8662108,12,1,12,1
34655462,,1,1,1,1
34655466,,1,1,1,1
34655467,,13,5,13,5
34655524,PMC8555633,12,1,12,1
34655583,,2,1,2,1
34655598,,4,1,4,1
34655599,,12,6,12,6
34655600,,14,5,14,5
34655604,,4,1,4,1
34655613,PMC8571082,3,3,3,3
34655614,PMC8567202,54,31,54,31
34655615,,3,1,3,1
34655634,,5,3,5,3
34655641,,1,1,1,1
34655652,,2,1,2,1
34655654,,1,1,1,1
34655667,,4,1,4,1
34655677,,5,3,5,3
34655688,,3,1,3,1
34655712,,2,1,2,1
34655718,,1,1,1,1
34655719,,6,3,6,3
34655724,,1,1,1,1
34655754,,12,5,12,5
34655772,,12,6,12,6
34655777,,2,2,2,2
34655796,,1,1,1,1
34655838,,1,1,1,1
34655840,,1,1,1,1
34655847,,3,2,3,2
34655850,,4,1,4,1
34655880,,5,4,5,4
34655885,,4,2,4,2
34655901,,1,1,1,1
34655949,PMC8512556,71,12,71,12
34655992,,6,1,6,1
34655995,,5,2,5,2
34656004,,4,4,4,4
34656010,,2,2,2,2
34656025,,6,1,6,1
34656057,,6,1,6,1
34656060,,9,4,9,4
34656062,,3,2,3,2
34656115,PMC8520196,26,7,26,7
34656124,PMC8520633,18,2,18,2
34656137,PMC8520181,10,2,10,2
34656146,PMC8520217,3,2,3,2
34656154,PMC8520249,15,5,15,5
34656159,PMC8520208,9,1,9,1
34656161,PMC8520613,2,1,2,1
34656184,PMC8520639,14,2,14,2
34656227,PMC8560642,2,1,2,1
34656265,,1,1,1,1
34656316,,4,1,4,1
34656330,,1,1,1,1
34656442,,2,1,2,1
34656548,,17,2,17,2
34656559,,7,1,7,1
34656562,,16,3,16,3
34656585,,4,1,4,1
34656609,,11,6,11,6
34656616,PMC8687661,14,5,14,5
34656618,,5,1,5,1
34656624,,4,1,4,1
34656633,,1,1,1,1
34656640,,4,1,4,1
34656643,,32,8,32,8
34656644,,7,3,7,3
34656648,,10,2,10,2
34656670,,1,1,1,1
34656677,,12,5,12,5
34656689,,10,1,10,1
34656695,,12,3,12,3
34656697,,13,3,13,3
34656698,,15,2,15,2
34656704,,9,1,9,1
34656705,,31,6,31,6
34656741,,4,1,4,1
34656756,,7,2,7,2
34656766,,4,2,4,2
34656820,,2,1,2,1
34656823,,1,1,1,1
34656824,,8,1,8,1
34656826,,20,5,20,5
34656851,,13,1,13,1
34656857,,11,1,11,1
34656886,,16,1,16,1
34656894,,3,2,3,2
34656906,,18,2,18,2
34656907,,21,4,21,4
34656916,,10,3,10,3
34656920,,1,1,1,1
34656931,PMC8526762,301,29,301,29
34656950,,1,1,1,1
34657040,,23,2,23,2
34657041,,6,4,6,4
34657081,,4,2,4,2
34657085,PMC8594383,10,6,10,6
34657098,,17,4,17,4
34657128,PMC8885405,1,1,1,1
34657129,,10,1,10,1
34657141,PMC8520527,20,8,20,8
34657146,PMC8520529,9,2,9,2
34657147,PMC8832436,5,1,5,1
34657150,,14,9,14,9
34657159,,9,5,9,5
34657161,PMC8741667,24,4,24,4
34657205,,2,1,2,1
34657233,,23,5,23,5
34657246,PMC8604888,77,10,77,10
34657253,,11,4,11,4
34657258,,1,1,1,1
34657264,,16,10,16,10
34657283,,9,2,9,2
34657288,PMC8688321,37,4,37,4
34657324,,6,3,6,3
34657351,,11,1,11,1
34657361,,8,1,8,1
34657375,,15,2,15,2
34657379,PMC8712919,12,8,12,8
34657382,PMC8763661,7,1,7,1
34657387,PMC8763654,6,1,6,1
34657398,PMC8633481,11,3,11,3
34657418,,1,1,1,1
34657419,,8,1,8,1
34657428,,3,1,3,1
34657430,,17,6,17,6
34657436,PMC8564761,2,1,2,1
34657441,,26,12,26,12
34657444,,3,1,3,1
34657447,,12,1,12,1
34657451,,12,2,12,2
34657478,PMC8527583,21,2,21,2
34657484,,7,1,7,1
34657489,,2,2,2,2
34657492,PMC8642115,2,2,2,2
34657521,,3,1,3,1
34657540,,14,1,14,1
34657557,PMC8794499,19,1,19,1
34657558,PMC8806954,16,1,16,1
34657563,,2,1,2,1
34657568,,4,2,4,2
34657573,,5,1,5,1
34657574,,10,1,10,1
34657578,,12,4,12,4
34657625,PMC8522235,14,5,14,5
34657635,PMC8522106,11,2,11,2
34657640,,7,2,7,2
34657723,,8,1,8,1
34657752,,15,5,15,5
34657855,PMC8926458,37,2,37,2
34657877,,9,1,9,1
34657887,,7,1,7,1
34657900,,4,1,4,1
34657931,PMC8532520,19,3,19,3
34657943,,3,1,3,1
34657954,PMC8565348,9,2,9,2
34657963,PMC8627557,65,49,65,49
34657991,,11,1,11,1
34658014,,22,1,22,1
34658034,,10,7,10,7
34658045,,4,1,4,1
34658052,,6,4,6,4
34658072,,11,1,11,1
34658092,PMC8605369,3,1,3,1
34658101,,9,1,9,1
34658116,,11,1,11,1
34658138,PMC8572768,1,1,1,1
34658142,PMC8596141,2,1,2,1
34658158,PMC8596113,9,1,9,1
34658162,PMC8596132,9,1,9,1
34658172,PMC8652692,120,14,120,14
34658209,,4,3,4,3
34658220,,5,1,5,1
34658229,,3,3,3,3
34658235,PMC8547501,161,11,161,11
34658239,,1,1,1,1
34658250,,2,1,2,1
34658283,,23,9,23,9
34658294,PMC8794522,20,1,20,1
34658297,PMC8794533,7,1,7,1
34658301,,8,4,8,4
34658308,PMC8806859,17,8,17,8
34658337,PMC8550758,5,1,5,1
34658338,PMC8616579,4,1,4,1
34658347,,18,2,18,2
34658348,,18,6,18,6
34658353,,10,6,10,6
34658364,PMC8558849,8,3,8,3
34658402,PMC8501914,5,2,5,2
34658418,PMC8513391,11,2,11,2
34658419,PMC8510892,17,6,17,6
34658457,PMC8507508,29,6,29,6
34658469,PMC8504562,69,3,69,3
34658489,PMC8513554,52,2,52,2
34658497,PMC8511897,3,1,3,1
34658504,PMC8508403,46,1,46,1
34658542,PMC8511853,12,3,12,3
34658544,PMC8504430,2,1,2,1
34658783,PMC8511838,7,2,7,2
34658806,PMC8514669,7,1,7,1
34658847,PMC8511306,21,7,21,7
34658851,PMC8511314,11,8,11,8
34658852,PMC8514638,11,4,11,4
34658854,PMC8517072,19,2,19,2
34658859,PMC8514674,145,1,145,1
34658860,PMC8514732,85,14,85,14
34658862,PMC8511433,24,6,24,6
34658863,PMC8511420,8,1,8,1
34658865,PMC8511303,2,1,2,1
34658872,PMC8511391,7,1,7,1
34658873,PMC8514782,150,30,150,30
34658874,PMC8511632,6,2,6,2
34658883,PMC8511316,65,4,65,4
34658890,PMC8513130,14,3,14,3
34658892,PMC8513739,11,4,11,4
34658893,PMC8514687,23,1,23,1
34658905,PMC8514135,15,1,15,1
34658907,PMC8514697,7,2,7,2
34658908,PMC8511394,124,12,124,12
34658920,PMC8514727,8,2,8,2
34658927,PMC8511428,4,1,4,1
34658929,PMC8511398,6,1,6,1
34658930,PMC8517241,15,6,15,6
34658933,PMC8511776,88,14,88,14
34658941,PMC8514994,4,1,4,1
34658951,PMC8519172,49,2,49,2
34658963,PMC8511431,17,3,17,3
34659070,PMC8511479,90,3,90,3
34659107,PMC8518618,23,7,23,7
34659108,PMC8518617,8,1,8,1
34659110,PMC8515195,2,1,2,1
34659115,PMC8515182,7,2,7,2
34659116,PMC8514136,9,4,9,4
34659117,PMC8511680,3,1,3,1
34659124,PMC8511671,29,2,29,2
34659125,PMC8515197,3,1,3,1
34659145,PMC8511709,4,1,4,1
34659153,PMC8511817,3,1,3,1
34659165,PMC8515179,8,1,8,1
34659176,PMC8515920,11,1,11,1
34659186,PMC8515055,9,2,9,2
34659188,PMC8512706,252,67,252,67
34659193,PMC8516094,133,14,133,14
34659197,PMC8511404,9,4,9,4
34659198,PMC8517405,45,3,45,3
34659199,PMC8511489,10,3,10,3
34659200,PMC8515900,86,6,86,6
34659204,PMC8514874,11,2,11,2
34659208,PMC8515139,37,9,37,9
34659209,PMC8515901,3,1,3,1
34659210,PMC8511485,26,5,26,5
34659213,PMC8519509,319,89,319,89
34659222,PMC8515906,520,150,520,150
34659228,PMC8511399,13,3,13,3
34659230,PMC8511637,14,2,14,2
34659231,PMC8517471,97,14,97,14
34659238,PMC8515020,127,10,127,10
34659244,PMC8511454,8,1,8,1
34659245,PMC8511487,9,2,9,2
34659247,PMC8517431,122,31,122,31
34659251,PMC8514982,78,10,78,10
34659252,PMC8511792,402,39,402,39
34659258,PMC8519581,62,3,62,3
34659259,PMC8519339,131,34,131,34
34659260,PMC8517477,484,62,484,62
34659262,PMC8514949,12,3,12,3
34659264,PMC8515133,37,8,37,8
34659270,PMC8519338,72,19,72,19
34659272,PMC8514991,12,4,12,4
34659277,PMC8518632,146,11,146,11
34659297,PMC8514879,28,2,28,2
34659312,PMC8515051,25,4,25,4
34659348,PMC8514880,52,2,52,2
34659352,PMC8514075,4,1,4,1
34659373,PMC8511677,623,110,623,110
34659400,PMC8514927,19,3,19,3
34659408,PMC8514916,4,1,4,1
34659422,PMC8514970,3,2,3,2
34659428,PMC8514921,13,2,13,2
34659429,PMC8514918,66,4,66,4
34659433,PMC8514924,80,12,80,12
34659493,PMC8511916,3,2,3,2
34659500,PMC8515562,48,3,48,3
34659576,PMC8518010,134,49,134,49
34659589,PMC8514933,3,1,3,1
34659630,PMC8517629,4,1,4,1
34659631,PMC8516564,43,23,43,23
34659634,PMC8516562,3,2,3,2
34659635,PMC8517626,41,18,41,18
34659636,PMC8516558,15,2,15,2
34659637,PMC8519710,20,8,20,8
34659639,PMC8517630,12,2,12,2
34659640,PMC8516553,457,145,457,145
34659641,PMC8516555,18,7,18,7
34659643,PMC8516563,70,19,70,19
34659647,PMC8513712,5,1,5,1
34659650,PMC8501370,38,2,38,2
34659696,PMC8514903,2,1,2,1
34659701,PMC8442695,1,1,1,1
34659706,PMC8442698,21,5,21,5
34659714,PMC8442711,3,1,3,1
34659742,PMC8509906,32,2,32,2
34659796,PMC8516820,35,3,35,3
34659809,PMC8482331,10,1,10,1
34659818,PMC8482330,3,1,3,1
34659858,PMC8519699,7,1,7,1
34659882,PMC8493396,15,2,15,2
34659883,PMC8493390,25,9,25,9
34659884,PMC8493400,17,9,17,9
34659887,PMC8493374,18,3,18,3
34659889,PMC8493404,18,2,18,2
34659894,PMC8493375,4,2,4,2
34659895,PMC8493380,1,1,1,1
34659899,PMC8493398,18,3,18,3
34659911,PMC8493387,5,3,5,3
34659946,PMC8491631,45,1,45,1
34659965,PMC8493630,15,2,15,2
34659973,PMC8494175,12,2,12,2
34659992,PMC8494752,33,1,33,1
34659994,PMC8496642,4,1,4,1
34660038,PMC8502749,22,2,22,2
34660078,PMC8502509,52,2,52,2
34660082,PMC8504877,4,1,4,1
34660137,PMC8514709,5,1,5,1
34660145,PMC8516018,31,10,31,10
34660163,PMC8506093,45,2,45,2
34660165,PMC8500816,149,1,149,1
34660171,PMC8505786,32,6,32,6
34660181,PMC8516586,58,10,58,10
34660219,PMC8501478,16,1,16,1
34660245,PMC8477732,2,1,2,1
34660259,PMC8515845,11,4,11,4
34660260,PMC8514838,14,3,14,3
34660266,PMC8515850,3,1,3,1
34660270,PMC8511627,21,3,21,3
34660275,PMC8511814,3,1,3,1
34660289,PMC8514820,10,1,10,1
34660319,PMC8514831,3,1,3,1
34660327,PMC8513537,1,1,1,1
34660328,PMC8518531,156,6,156,6
